1536678924 0 0 84 0 0
1536874165 7126 0 84 0 0
1536876012 7257 0 84 0 0
1536876199 7257 0 84 0 0
1537216161 7318 0 84 0 0
1537219735 7348 0 84 0 0
1537223634 7362 0 84 0 0
1537224037 7365 0 84 0 0
1537224579 7367 0 84 0 0
1537224907 7368 0 84 0 0
1537306442 7489 0 84 0 0
1537306531 7489 0 84 0 0
1537913694 12337 0 84 0 0
1538168315 12447 0 84 0 0
1538172141 12485 0 84 0 0
1538604328 12544 0 84 0 0
1538635633 12607 0 84 0 0
1538666652 12672 0 84 0 0
1538667602 12685 0 84 0 0
1538668028 12777 0 84 0 0
1538668850 12777 0 84 0 0
1538673854 12894 0 84 0 0
1538674091 12898 0 84 0 0
1538676193 12910 0 84 0 0
1538687231 12957 0 84 0 0
1538687852 12959 0 84 0 0
1538688962 12961 0 84 0 0
1538707899 13136 0 84 0 0
1538709089 13144 0 84 0 0
1538750450 13168 0 84 0 0
1538963704 13338 0 84 0 0
1538963838 13338 0 84 0 0
1538973905 13413 0 84 0 0
1538974150 13413 0 84 0 0
1538974269 13488 0 84 0 0
1538974347 13489 0 84 0 0
1538979414 13512 0 84 0 0
1538979509 13512 0 84 0 0
1538979597 13535 0 84 0 0
1538979919 13537 0 84 0 0
1538980162 13539 0 84 0 0
1539057569 14022 0 84 0 0
1539057680 14022 0 84 0 0
1539057699 14022 0 84 0 0
1539057885 14022 0 84 0 0
1539058361 14024 0 84 0 0
1539058463 14024 0 84 0 0
1539207972 14119 0 84 0 0
1539208039 14119 0 84 0 0
1539233116 14284 0 84 0 0
1539279105 14284 7371 84 0 0
1539279383 14284 7373 84 0 0
1539279749 14284 7373 84 0 0
1539704214 14666 7373 84 0 0
1539706689 14792 7373 84 0 0
1539710757 14808 7373 84 0 0
1539714981 15333 7373 84 0 0
1539716479 15333 7373 84 0 0
1539724454 15333 7373 1559 0 0
1539746497 15397 7373 1559 0 0
1539746673 15397 7373 1559 0 0
1539752826 15513 7373 1559 0 0
1539756597 15596 7373 1559 0 0
1539813939 15799 7373 1559 0 0
1539824366 16806 7373 1559 0 0
1539832687 17366 7373 1559 0 0
1539833319 17373 7373 1559 0 0
1539833729 17375 7373 1559 0 0
1539840026 17765 7373 1559 0 0
1539842365 17771 7373 1559 0 0
1539877374 17886 7373 1559 0 0
1539888329 18039 7373 1559 0 0
1539888825 18050 7373 1559 0 0
1539889030 18318 7373 1559 0 0
1539890986 18344 7373 1559 0 0
1539894081 18383 7373 1559 0 0
1539895065 18406 7373 1559 0 0
1539895412 18406 7373 1559 0 0
1539897422 18446 7373 1559 0 0
1539898100 18448 7373 1559 0 0
1539898178 18448 7373 1559 0 0
1539901980 18456 7373 1559 0 0
1539911226 18505 7373 1559 0 0
1539911302 18505 7373 1559 0 0
1539911941 18508 7373 1559 0 0
1540339549 19708 7373 1559 0 0
1540339825 19708 7373 1559 0 0
1540341322 19709 7373 1559 0 0
1540341592 19709 7373 1559 0 0
1540689234 20029 7373 1559 0 0
1540689331 20030 7373 1559 0 0
1540690028 20031 7373 1559 0 0
1540690083 20032 7373 1559 0 0
1540690484 20032 7373 1559 0 0
1540691410 20034 7373 1559 0 0
1540691757 20040 7373 1559 0 0
1540692159 20043 7373 1559 0 0
1540692260 20053 7373 1559 0 0
1540710181 20125 7373 1559 0 0
1540713338 20147 7373 1559 0 0
1540752606 20269 7373 1559 0 0
1540752973 20283 7373 1559 0 0
1540753636 20351 7373 1559 0 0
1540754080 20351 7373 1559 0 0
1540754411 20362 7373 1559 0 0
1540760170 28080 7373 1559 0 0
1540761451 28110 7373 1559 0 0
1540762382 28122 7373 1559 0 0
1540772487 28122 7373 1559 0 0
1540773431 28132 7373 1559 0 0
1540773962 28201 7373 1559 0 0
1540778002 28221 7373 1559 0 0
1540784483 29043 7373 1559 0 0
1540785568 29046 7373 1559 0 0
1540787020 29058 7373 1559 0 0
1540787306 29059 7373 1559 0 0
1540840939 29334 7373 1559 0 0
1540841026 29335 7373 1559 0 0
1540841521 29343 7373 1559 0 0
1540848937 29345 7373 1559 0 0
1540877063 29345 7373 1559 0 0
1540927410 29518 7373 1559 0 0
1540927435 29535 7373 1559 0 0
1540928836 29550 7373 1559 0 0
